30-APR-20,Mar 2020,$1.09,$1.14,0.05,4.5
27-FEB-20,Dec 2019,$1.09,$1.06,-0.03,-2.7
06-NOV-19,Sep 2019,$0.93,$1.04,0.11,11.8
08-AUG-19,Jun 2019,$0.81,$0.86,0.05,6.1
08-MAY-19,Mar 2019,$0.94,$1.07,0.13,13.8
27-FEB-19,Dec 2018,$0.98,$0.97,-0.01,-1.0
08-NOV-18,Sep 2018,$1.05,$1.09,0.04,3.8
09-AUG-18,Jun 2018,$1.21,$1.22,0.01,0.8
08-MAY-18,Mar 2018,$1.14,$1.26,0.12,10.5
01-MAR-18,Dec 2017,$1.24,$1.28,0.04,3.2
