22-APR-20,Mar 2020,$0.22, - $0.11,-0.33,-150.0
26-FEB-20,Dec 2019,$0.43,$0.03,-0.40,-93.0
23-OCT-19,Sep 2019,$0.49,$0.12,-0.37,-75.5
24-JUL-19,Jun 2019,$0.35,$0.39,0.04,11.4
25-APR-19,Mar 2019,$0.30,$0.06,-0.24,-80.0
20-FEB-19,Dec 2018,$0.37, - $0.09,-0.46,-124.3
24-OCT-18,Sep 2018,$0.38,$0.31,-0.07,-18.4
25-JUL-18,Jun 2018,$0.39,$0.28,-0.11,-28.2
09-MAY-18,Mar 2018,$0.32,$0.28,-0.04,-12.5
21-FEB-18,Dec 2017,$0.44,$0.20,-0.24,-54.5
