11-FEB-20,Dec 2019,$0.10,$0.10,0.00,0.0
04-NOV-19,Sep 2019,$0.18,$0.23,0.05,27.7
30-JUL-19,Jun 2019, - $0.05, - $0.04,0.01,20.0
12-FEB-19,Dec 2018,$0.04,$0.09,0.05,125.0
30-OCT-18,Sep 2018,$0.12,$0.25,0.13,108.3
26-JUL-18,Jun 2018, - $0.08, - $0.08,0.00,0.0
