12-MAR-20,Jan 2020,$0.41,$0.58,0.17,41.4
21-NOV-19,Oct 2019,$0.51,$0.53,0.02,3.9
22-AUG-19,Jul 2019,$0.52,$0.63,0.11,21.1
30-MAY-19,Apr 2019,$0.31,$0.24,-0.07,-22.5
28-FEB-19,Jan 2019,$0.69,$0.72,0.03,4.3
20-NOV-18,Oct 2018,$0.68,$0.69,0.01,1.4
23-AUG-18,Jul 2018,$0.72,$0.76,0.04,5.5
24-MAY-18,Apr 2018,$0.45,$0.42,-0.03,-6.6
01-MAR-18,Jan 2018,$0.59,$0.61,0.02,3.3
