29-APR-20,Mar 2020,$0.89,$1.20,0.31,34.8
22-JAN-20,Dec 2019,$1.90,$1.89,-0.01,-0.5
23-OCT-19,Sep 2019,$1.99,$2.00,0.01,0.5
24-JUL-19,Jun 2019,$1.80,$1.80,0.00,0.0
24-APR-19,Mar 2019,$1.67,$1.81,0.14,8.3
23-JAN-19,Dec 2018,$1.61,$1.79,0.18,11.1
24-OCT-18,Sep 2018,$1.81,$1.68,-0.13,-7.1
25-JUL-18,Jun 2018,$1.64,$1.55,-0.09,-5.4
25-APR-18,Mar 2018,$1.63,$1.63,0.00,0.0
24-JAN-18,Dec 2017,$1.43,$1.61,0.18,12.5
