27-FEB-20,Dec 2019, - $0.69, - $0.64,0.05,7.2
06-NOV-19,Sep 2019, - $0.73, - $0.56,0.17,23.2
08-AUG-19,Jun 2019, - $0.80, - $0.63,0.17,21.2
08-MAY-19,Mar 2019, - $0.71, - $0.68,0.03,4.2
28-FEB-19,Dec 2018, - $0.70, - $0.57,0.13,18.5
07-NOV-18,Sep 2018, - $0.64, - $0.56,0.08,12.5
08-AUG-18,Jun 2018,$5.33,$5.33,0.00,0.0
10-MAY-18,Mar 2018, - $0.52, - $0.60,-0.08,-15.3
01-MAR-18,Dec 2017, - $0.38, - $0.14,0.24,63.1
