05-MAY-20,Mar 2020, - $0.50, - $0.52,-0.02,-3.5
27-FEB-20,Dec 2019, - $0.09, - $0.30,-0.21,-233.3
04-NOV-19,Sep 2019,$0.41,$0.11,-0.30,-73.1
31-JUL-19,Jun 2019,$0.91,$0.97,0.06,6.5
05-MAY-19,Mar 2019,$0.72,$0.84,0.12,16.6
12-FEB-19,Dec 2018,$1.12,$1.22,0.10,8.9
05-NOV-18,Sep 2018,$1.51,$1.77,0.26,17.2
08-AUG-18,Jun 2018,$1.25,$1.10,-0.15,-12.0
08-MAY-18,Mar 2018,$0.71,$0.92,0.21,29.5
13-FEB-18,Dec 2017,$0.40,$0.41,0.01,2.5
