12-FEB-20,Dec 2019, - $0.09, - $0.05,0.04,44.4
07-NOV-19,Sep 2019, - $0.11, - $0.10,0.01,9.0
02-AUG-19,Jun 2019, - $0.13, - $0.10,0.03,23.0
03-MAY-19,Mar 2019, - $0.08, - $0.09,-0.01,-12.5
19-FEB-19,Dec 2018,$0.11,$0.12,0.01,9.0
01-NOV-18,Sep 2018,$0.16,$0.27,0.11,68.7
03-AUG-18,Jun 2018,$0.24,$0.17,-0.07,-29.1
01-MAY-18,Mar 2018,$0.28,$0.35,0.07,25.0
20-FEB-18,Dec 2017,$0.04,$0.32,0.28,700.0
