24-APR-20,Mar 2020, - $0.22, - $0.16,0.06,27.2
23-JAN-20,Dec 2019,$0.01,$0.02,0.01,100.0
23-OCT-19,Sep 2019, - $0.01, - $0.01,0.00,0.0
24-JUL-19,Jun 2019, - $0.05, - $0.04,0.01,20.0
25-APR-19,Mar 2019,$0.08,$0.05,-0.03,-37.5
24-JAN-19,Dec 2018,$0.21,$0.11,-0.10,-47.6
24-OCT-18,Sep 2018,$0.33,$0.35,0.02,6.0
25-JUL-18,Jun 2018,$0.54,$0.58,0.04,7.4
24-APR-18,Mar 2018,$0.58,$0.46,-0.12,-20.6
25-JAN-18,Dec 2017,$0.49,$0.51,0.02,4.0
