29-APR-20,Mar 2020,$4.01,$4.08,0.07,1.7
30-JAN-20,Dec 2019,$4.40,$4.27,-0.13,-2.9
22-OCT-19,Sep 2019,$6.46,$6.65,0.19,2.9
23-JUL-19,Jun 2019,$6.35,$6.57,0.22,3.4
23-APR-19,Mar 2019,$3.63,$3.60,-0.03,-0.8
31-JAN-19,Dec 2018,$3.56,$3.54,-0.02,-0.5
25-OCT-18,Sep 2018,$5.71,$5.68,-0.03,-0.5
24-JUL-18,Jun 2018,$5.59,$5.73,0.14,2.5
24-APR-18,Mar 2018,$3.14,$3.57,0.43,13.6
25-JAN-18,Dec 2017,$3.18,$2.95,-0.23,-7.2
