12-FEB-20,Dec 2019,$0.26,$0.25,-0.01,-3.8
30-OCT-19,Sep 2019,$0.34,$0.29,-0.05,-14.7
31-JUL-19,Jun 2019,$0.81,$1.28,0.47,58.0
01-MAY-19,Mar 2019,$0.28,$0.27,-0.01,-3.5
13-FEB-19,Dec 2018,$0.51,$0.21,-0.30,-58.8
31-OCT-18,Sep 2018,$0.15,$0.13,-0.02,-13.3
01-AUG-18,Jun 2018,$0.42,$0.63,0.21,50.0
02-MAY-18,Mar 2018,$0.23,$0.27,0.04,17.3
14-FEB-18,Dec 2017, - $0.11, - $0.02,0.09,81.8
