30-JAN-20,Dec 2019,$2.62,$2.71,0.09,3.4
23-OCT-19,Sep 2019,$2.49,$2.79,0.30,12.0
24-JUL-19,Jun 2019,$2.36,$2.64,0.28,11.8
25-APR-19,Mar 2019,$2.19,$2.39,0.20,9.1
04-FEB-19,Dec 2018,$1.83,$2.14,0.31,16.9
24-OCT-18,Sep 2018,$1.75,$2.02,0.27,15.4
26-JUL-18,Jun 2018,$1.69,$2.07,0.38,22.4
26-APR-18,Mar 2018,$1.48,$1.68,0.20,13.5
08-FEB-18,Dec 2017,$1.28,$1.48,0.20,15.6
