27-FEB-20,Dec 2019,$1.34,$1.32,-0.02,-1.4
06-NOV-19,Sep 2019,$0.78,$0.79,0.01,1.2
01-AUG-19,Jun 2019,$0.78,$0.81,0.03,3.8
08-MAY-19,Mar 2019,$0.59,$0.79,0.20,33.9
13-FEB-19,Dec 2018,$1.13,$1.21,0.08,7.0
01-NOV-18,Sep 2018,$0.75,$0.79,0.04,5.3
02-AUG-18,Jun 2018,$0.72,$0.74,0.02,2.7
02-MAY-18,Mar 2018,$0.49,$0.54,0.05,10.2
