28-APR-20,Mar 2020,$1.76,$1.60,-0.16,-9.0
31-JAN-20,Dec 2019,$2.37,$2.63,0.26,10.9
23-OCT-19,Sep 2019,$2.82,$2.66,-0.16,-5.6
24-JUL-19,Jun 2019,$3.12,$2.83,-0.29,-9.2
24-APR-19,Mar 2019,$2.84,$2.94,0.10,3.5
28-JAN-19,Dec 2018,$2.98,$2.55,-0.43,-14.4
23-OCT-18,Sep 2018,$2.83,$2.86,0.03,1.0
30-JUL-18,Jun 2018,$2.66,$2.97,0.31,11.6
24-APR-18,Mar 2018,$2.11,$2.82,0.71,33.6
25-JAN-18,Dec 2017,$1.77,$2.16,0.39,22.0
