30-APR-20,Mar 2020,$0.76,$0.83,0.07,9.2
31-JAN-20,Dec 2019,$0.55,$0.55,0.00,0.0
31-OCT-19,Sep 2019,$0.61,$0.66,0.05,8.2
31-JUL-19,Jun 2019,$0.52,$0.57,0.05,9.6
02-MAY-19,Mar 2019,$0.66,$0.70,0.04,6.0
05-FEB-19,Dec 2018,$0.58,$0.57,-0.01,-1.7
01-NOV-18,Sep 2018,$0.54,$0.58,0.04,7.4
02-AUG-18,Jun 2018,$0.47,$0.49,0.02,4.2
03-MAY-18,Mar 2018,$0.61,$0.63,0.02,3.2
05-FEB-18,Dec 2017,$0.50,$0.52,0.02,4.0
