05-MAR-20,Jan 2020, - $0.54, - $0.59,-0.05,-9.2
04-DEC-19,Oct 2019, - $0.91, - $0.85,0.06,6.5
28-AUG-19,Jul 2019, - $0.76, - $0.72,0.04,5.2
11-JUN-19,Apr 2019,$4.11,$4.32,0.21,5.1
07-MAR-19,Jan 2019, - $0.53, - $0.58,-0.05,-9.4
06-DEC-18,Oct 2018, - $0.92, - $0.83,0.09,9.7
28-AUG-18,Jul 2018, - $0.79, - $0.72,0.07,8.8
12-JUN-18,Apr 2018,$5.26,$5.43,0.17,3.2
