20-FEB-20,Jan 2020,$0.46,$0.45,-0.01,-2.1
26-NOV-19,Oct 2019,$0.47,$0.47,0.00,0.0
22-AUG-19,Jul 2019,$0.35,$0.37,0.02,5.7
23-MAY-19,Apr 2019,$0.45,$0.46,0.01,2.2
21-FEB-19,Jan 2019,$0.43,$0.44,0.01,2.3
20-NOV-18,Oct 2018,$0.46,$0.51,0.05,10.8
23-AUG-18,Jul 2018,$0.38,$0.39,0.01,2.6
24-MAY-18,Apr 2018,$0.45,$0.44,-0.01,-2.2
22-FEB-18,Jan 2018,$0.44,$0.44,0.00,0.0
