30-APR-20,Mar 2020,$0.07, - $0.01,-0.08,-114.2
03-FEB-20,Dec 2019,$0.07,$0.13,0.06,85.7
14-NOV-19,Sep 2019,$0.24,$0.39,0.15,62.5
24-JUL-19,Jun 2019,$0.35,$0.40,0.05,14.2
24-APR-19,Mar 2019,$0.38,$0.66,0.28,73.6
29-JAN-19,Dec 2018,$0.28,$0.32,0.04,14.2
15-NOV-18,Sep 2018,$0.18,$0.19,0.01,5.5
25-JUL-18,Jun 2018,$0.03, - $0.01,-0.04,-133.3
26-APR-18,Mar 2018, - $0.05, - $0.05,0.00,0.0
25-JAN-18,Dec 2017, - $0.14, - $0.02,0.12,85.7
