24-FEB-20,Jan 2020,$1.02,$1.16,0.14,13.7
21-NOV-19,Oct 2019,$0.26,$0.41,0.15,57.6
22-AUG-19,Jul 2019, - $0.14, - $0.09,0.05,35.7
23-MAY-19,Apr 2019,$5.39,$5.55,0.16,2.9
21-FEB-19,Jan 2019,$0.86,$1.00,0.14,16.2
19-NOV-18,Oct 2018,$0.11,$0.29,0.18,163.6
23-AUG-18,Jul 2018,$0.23,$0.32,0.09,39.1
22-MAY-18,Apr 2018,$4.67,$4.82,0.15,3.2
22-FEB-18,Jan 2018,$0.34,$0.35,0.01,2.9
