29-APR-20,Mar 2020, - $2.04, - $1.70,0.34,16.6
29-JAN-20,Dec 2019,$1.73, - $2.33,-4.06,-234.6
23-OCT-19,Sep 2019,$2.04,$1.45,-0.59,-28.9
24-JUL-19,Jun 2019,$1.85,$2.92,1.07,57.8
24-APR-19,Mar 2019,$3.11,$3.16,0.05,1.6
30-JAN-19,Dec 2018,$4.52,$5.48,0.96,21.2
24-OCT-18,Sep 2018,$3.45,$3.58,0.13,3.7
25-JUL-18,Jun 2018,$3.24,$3.33,0.09,2.7
25-APR-18,Mar 2018,$2.59,$3.64,1.05,40.5
31-JAN-18,Dec 2017,$2.91,$4.80,1.89,64.9
