2020-04-01 71.120000
2020-04-02 74.340000
2020-04-03 73.460000
2020-04-06 75.680000
2020-04-07 74.510000
2020-04-08 74.660000
2020-04-09 75.340000
2020-04-13 73.950000
2020-04-14 77.180000
2020-04-15 75.440000
2020-04-16 75.390000
2020-04-17 77.960000
2020-04-20 76.860000
2020-04-21 72.280000
2020-04-22 73.060000
2020-04-23 71.780000
2020-04-24 73.670000
2020-04-27 74.920000
2020-04-28 77.250000
2020-04-29 76.500000
2020-04-30 74.600000
